"Selection","View","Channel","Begin.Time..s.","End.Time..s.","Low.Freq..Hz.","High.Freq..Hz.","SNR.NIST.Quick..dB.FS.","Sound.Type","recorder","file.name","distance.from.source","Loc_Name","date","time","PowerDb","NoisevalueDb"
1,"Spectrogram 1",1,1344.41,1344.642349352,0,8000,17.14,"1_Phaser1","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",46.5273207784546,64.5621823619427
2,"Spectrogram 1",1,1347.451664249,1349.479440415,0,8000,18.55,"1_Upsweep1","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",39.2752438635187,64.5621823619427
3,"Spectrogram 1",1,1351.443848576,1353.585320689,0,8000,17.96,"1_Downsweep1","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",39.4398450223651,64.5621823619427
4,"Spectrogram 1",1,1356.471043659,1358.541065159,0,8000,18.09,"1_Upsweep2","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",41.8429395216479,64.5621823619427
5,"Spectrogram 1",1,1360.423874169,1362.536141009,0,8000,17.35,"1_Downsweep2","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",39.4026008657982,64.5621823619427
6,"Spectrogram 1",1,1365.429946579,1367.521090749,0,8000,18.69,"1_Upsweep3","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",40.5552111878718,64.5621823619427
7,"Spectrogram 1",1,1369.464376239,1371.576643079,0,8000,18.47,"1_Downsweep3","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",39.8424432771804,64.5621823619427
8,"Spectrogram 1",1,1373.467121899,1373.720593919,0,8000,17.78,"1_Phaser2","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",35.9467255060581,64.5621823619427
9,"Spectrogram 1",1,1382.796218779,1387.284901599,580,1080.8,12.92,"1_Hfunstart","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",35.5354215721971,34.0465347891606
10,"Spectrogram 1",1,1398.192931729,1399.728338949,143.4,470.1,11.93,"1_Pmor_start","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",26.3987159741378,38.3549212308895
11,"Spectrogram 1",1,1400.753701289,1401.784317089,159.3,709.1,12.46,"1_Pmor_P1","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",31.6560072824353,39.0676988085307
12,"Spectrogram 1",1,1387.329519279,1394.126279029,580,1526.5,11.34,"1_Hfuntrill","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",25.7052370739616,35.9903061583567
13,"Spectrogram 1",1,1403.028806709,1403.802179809,326.7,756.9,12.14,"1_Pmor_P2","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",33.5722647924596,35.6706945868774
14,"Spectrogram 1",1,1405.155582729,1406.137171669,294.8,669.3,11.73,"1_Pmor_P3","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",33.1553807198268,35.7570031557939
15,"Spectrogram 1",1,1407.683917869,1408.501908649,318.7,693.2,12.15,"1_Pmor_P4","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",31.3940154613677,35.3777973448126
16,"Spectrogram 1",1,1410.199821669,1411.002939889,278.9,605.5,12.09,"1_Pmor_P5","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",26.649841319443,35.6792219084816
17,"Spectrogram 1",1,1412.995862879,1413.858471339,294.8,701.1,12.27,"1_Pmor_P6","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",33.7836136609416,35.9620625797174
18,"Spectrogram 1",1,1415.799773909,1416.915215879,255,669.3,11.66,"1_Pmor_P7","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",31.8561916723167,36.6538640334921
19,"Spectrogram 1",1,1418.863521189,1420.187178999,159.3,390.4,11.51,"1_Pmor_P8","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",24.4038223682565,37.0854851935068
20,"Spectrogram 1",1,1422.415782179,1423.754312549,127.5,398.4,11.86,"1_Pmor_P9","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",28.3370034388078,38.3388351842466
21,"Spectrogram 1",1,1425.932002369,1427.478748569,127.5,398.4,11.55,"1_Pmor_P10","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",23.796689118807,38.3388351842466
22,"Spectrogram 1",1,1449.743321659,1456.936599259,589.6,1381.6,11.12,"1_Halbstart","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",24.123183237665,35.3606243214149
23,"Spectrogram 1",1,1457.104863059,1461.774183659,748.9,1593.5,11.49,"1_Halbpeak","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",26.2800042101451,34.6708072261922
24,"Spectrogram 1",1,1462.161441759,1465.169157259,358.5,900.3,11.03,"1_Halbend","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",23.5057425442118,35.9855783474057
25,"Spectrogram 1",1,1467.88408468,1468.72540368,661.334,980.034,10.79,"1_PwurP_P1","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",27.9672418047185,31.8989622548981
26,"Spectrogram 1",1,1469.826343418,1470.604563518,605.247,1043.447,13.49,"1_PwurP_P2","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",34.9241287375687,33.4478408838838
27,"Spectrogram 1",1,1471.73426508,1472.38628738,609.87,1024.17,13.67,"1_PwurP_P3","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",35.2440367186461,33.2250169941185
28,"Spectrogram 1",1,1473.439585914,1474.238839014,786.238,1096.938,10.98,"1_PwurP_P4","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",18.6176116899405,30.9716470872059
29,"Spectrogram 1",1,1475.461035257,1476.302354357,736.526,1007.426,12.36,"1_PwurP_P5","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",28.8290728487605,30.688054146599
30,"Spectrogram 1",1,1479.327389459,1480.210774359,23.9,255,11.86,"1_PwurS_S1","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",31.3654481219778,43.8437653920795
31,"Spectrogram 1",1,1481.872379459,1482.650599559,47.8,247,11.88,"1_PwurS_S2","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",32.576456559566,41.3040898571661
32,"Spectrogram 1",1,1484.207039759,1485.195589559,39.8,239,11.53,"1_PwurS_S3","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",33.1917183966473,42.1690691309421
33,"Spectrogram 1",1,1486.752029759,1487.740579659,31.9,247,13.16,"1_PwurS_S4","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",35.3375408086318,42.9127924670461
34,"Spectrogram 1",1,1489.209673559,1490.114091559,31.9,207.2,11.2,"1_PwurS_S5","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",29.5371699330387,42.637427336023
35,"Spectrogram 1",1,1493.879,1494.111349352,0,8000,18.58,"2_Phaser1","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",NA,64.5621823619427
36,"Spectrogram 1",1,1496.920664249,1498.948440415,0,8000,19.23,"2_Upsweep1","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",42.2696199946125,64.5621823619427
37,"Spectrogram 1",1,1500.912848576,1503.054320689,0,8000,19.06,"2_Downsweep1","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",42.1320188107958,64.5621823619427
38,"Spectrogram 1",1,1505.940043659,1508.010065159,0,8000,19.25,"2_Upsweep2","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",43.1342158348168,64.5621823619427
39,"Spectrogram 1",1,1509.892874169,1512.005141009,0,8000,18.3,"2_Downsweep2","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",40.1701316771758,64.5621823619427
40,"Spectrogram 1",1,1514.898946579,1516.990090749,0,8000,18.77,"2_Upsweep3","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",41.2589298929195,64.5621823619427
41,"Spectrogram 1",1,1518.933376239,1521.045643079,0,8000,18.29,"2_Downsweep3","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",39.7022932926122,64.5621823619427
42,"Spectrogram 1",1,1522.936121899,1523.189593919,0,8000,18.66,"2_Phaser2","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",44.4837584428211,64.5621823619427
43,"Spectrogram 1",1,1532.265218779,1536.753901599,580,1080.8,12.79,"2_Hfunstart","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",37.2851894107667,34.0465347891606
44,"Spectrogram 1",1,1547.661931729,1549.197338949,143.4,470.1,11.81,"2_Pmor_start","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",27.7957857073481,38.3549212308895
45,"Spectrogram 1",1,1550.222701289,1551.253317089,159.3,709.1,11.83,"2_Pmor_P1","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",29.4780957262895,39.0676988085307
46,"Spectrogram 1",1,1536.798519279,1543.595279029,580,1526.5,11.28,"2_Hfuntrill","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",26.7342018276303,35.9903061583567
47,"Spectrogram 1",1,1552.497806709,1553.271179809,326.7,756.9,11.45,"2_Pmor_P2","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",34.148822315795,35.6706945868774
48,"Spectrogram 1",1,1554.624582729,1555.606171669,294.8,669.3,11.9,"2_Pmor_P3","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",31.4302102825833,35.7570031557939
49,"Spectrogram 1",1,1557.152917869,1557.970908649,318.7,693.2,11.77,"2_Pmor_P4","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",30.7425004888293,35.3777973448126
50,"Spectrogram 1",1,1559.668821669,1560.471939889,278.9,605.5,10.68,"2_Pmor_P5","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",28.9870263907626,35.6792219084816
51,"Spectrogram 1",1,1562.464862879,1563.327471339,294.8,701.1,12,"2_Pmor_P6","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",33.6189010767579,35.9620625797174
52,"Spectrogram 1",1,1565.268773909,1566.384215879,255,669.3,11.07,"2_Pmor_P7","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",28.0329126081064,36.6538640334921
53,"Spectrogram 1",1,1568.332521189,1569.656178999,159.3,390.4,11.02,"2_Pmor_P8","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",26.2677832862688,37.0854851935068
54,"Spectrogram 1",1,1571.884782179,1573.223312549,127.5,398.4,11.44,"2_Pmor_P9","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",29.2570301001865,38.3388351842466
55,"Spectrogram 1",1,1575.401002369,1576.947748569,127.5,398.4,11.13,"2_Pmor_P10","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",24.6156090196152,38.3388351842466
56,"Spectrogram 1",1,1599.212321659,1606.405599259,589.6,1381.6,11.09,"2_Halbstart","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",23.3617982534168,35.3606243214149
57,"Spectrogram 1",1,1606.573863059,1611.243183659,748.9,1593.5,11.12,"2_Halbpeak","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",25.4278907338232,34.6708072261922
58,"Spectrogram 1",1,1611.630441759,1614.638157259,358.5,900.3,10.83,"2_Halbend","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",23.5853635564985,35.9855783474057
59,"Spectrogram 1",1,1617.35308468,1618.19440368,661.334,980.034,10.74,"2_PwurP_P1","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",28.9159287698943,31.8989622548981
60,"Spectrogram 1",1,1619.295343418,1620.073563518,605.247,1043.447,13.53,"2_PwurP_P2","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",34.8531879202662,33.4478408838838
61,"Spectrogram 1",1,1621.20326508,1621.85528738,609.87,1024.17,12.93,"2_PwurP_P3","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",35.5949656560642,33.2250169941185
62,"Spectrogram 1",1,1622.908585914,1623.707839014,786.238,1096.938,11.4,"2_PwurP_P4","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",21.786843278911,30.9716470872059
63,"Spectrogram 1",1,1624.930035257,1625.771354357,736.526,1007.426,14,"2_PwurP_P5","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",31.7070133285439,30.688054146599
64,"Spectrogram 1",1,1628.796389459,1629.679774359,23.9,255,12.57,"2_PwurS_S1","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",33.2524037793774,43.8437653920795
65,"Spectrogram 1",1,1631.341379459,1632.119599559,47.8,247,11.61,"2_PwurS_S2","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",32.8541339815553,41.3040898571661
66,"Spectrogram 1",1,1633.676039759,1634.664589559,39.8,239,12.72,"2_PwurS_S3","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",34.0501511110883,42.1690691309421
67,"Spectrogram 1",1,1636.221029759,1637.209579659,31.9,247,12.91,"2_PwurS_S4","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",35.6902557434159,42.9127924670461
68,"Spectrogram 1",1,1638.678673559,1639.583091559,31.9,207.2,11.46,"2_PwurS_S5","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",30.8654378928312,42.637427336023
69,"Spectrogram 1",1,1643.31,1643.542349352,0,8000,17.86,"3_Phaser1","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",41.025474086811,64.5621823619427
70,"Spectrogram 1",1,1646.351664249,1648.379440415,0,8000,18.72,"3_Upsweep1","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",43.7491753476799,64.5621823619427
71,"Spectrogram 1",1,1650.343848576,1652.485320689,0,8000,18.91,"3_Downsweep1","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",42.4970976462488,64.5621823619427
72,"Spectrogram 1",1,1655.371043659,1657.441065159,0,8000,19.72,"3_Upsweep2","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",42.1074520579163,64.5621823619427
73,"Spectrogram 1",1,1659.323874169,1661.436141009,0,8000,19.95,"3_Downsweep2","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",45.1843483139617,64.5621823619427
74,"Spectrogram 1",1,1664.329946579,1666.421090749,0,8000,20.34,"3_Upsweep3","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",43.7367410908883,64.5621823619427
75,"Spectrogram 1",1,1668.364376239,1670.476643079,0,8000,19.3,"3_Downsweep3","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",38.825601872354,64.5621823619427
76,"Spectrogram 1",1,1672.367121899,1672.620593919,0,8000,17.78,"3_Phaser2","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",38.8031336961607,64.5621823619427
77,"Spectrogram 1",1,1681.696218779,1686.184901599,580,1080.8,12.62,"3_Hfunstart","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",37.0353565800333,34.0465347891606
78,"Spectrogram 1",1,1697.092931729,1698.628338949,143.4,470.1,11.06,"3_Pmor_start","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",26.3984417898333,38.3549212308895
79,"Spectrogram 1",1,1699.653701289,1700.684317089,159.3,709.1,12.38,"3_Pmor_P1","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",29.5227436844165,39.0676988085307
80,"Spectrogram 1",1,1686.229519279,1693.026279029,580,1526.5,11.28,"3_Hfuntrill","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",26.9412739330442,35.9903061583567
81,"Spectrogram 1",1,1701.928806709,1702.702179809,326.7,756.9,11.86,"3_Pmor_P2","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",33.2727066790941,35.6706945868774
82,"Spectrogram 1",1,1704.055582729,1705.037171669,294.8,669.3,12,"3_Pmor_P3","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",33.1671249545653,35.7570031557939
83,"Spectrogram 1",1,1706.583917869,1707.401908649,318.7,693.2,12.39,"3_Pmor_P4","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",30.0507488974362,35.3777973448126
84,"Spectrogram 1",1,1709.099821669,1709.902939889,278.9,605.5,10.84,"3_Pmor_P5","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",25.6121394808872,35.6792219084816
85,"Spectrogram 1",1,1711.895862879,1712.758471339,294.8,701.1,11.59,"3_Pmor_P6","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",31.6854234733893,35.9620625797174
86,"Spectrogram 1",1,1714.699773909,1715.815215879,255,669.3,11.67,"3_Pmor_P7","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",28.9410902887286,36.6538640334921
87,"Spectrogram 1",1,1717.763521189,1719.087178999,159.3,390.4,11.11,"3_Pmor_P8","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",26.6216468161828,37.0854851935068
88,"Spectrogram 1",1,1721.315782179,1722.654312549,127.5,398.4,11.95,"3_Pmor_P9","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",26.8908365803921,38.3388351842466
89,"Spectrogram 1",1,1724.832002369,1726.378748569,127.5,398.4,11.34,"3_Pmor_P10","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",23.4236542493249,38.3388351842466
90,"Spectrogram 1",1,1748.643321659,1755.836599259,589.6,1381.6,11.1,"3_Halbstart","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",24.8956330323493,35.3606243214149
91,"Spectrogram 1",1,1756.004863059,1760.674183659,748.9,1593.5,11.6,"3_Halbpeak","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",28.8096179676283,34.6708072261922
92,"Spectrogram 1",1,1761.061441759,1764.069157259,358.5,900.3,10.92,"3_Halbend","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",23.2737408473948,35.9855783474057
93,"Spectrogram 1",1,1766.78408468,1767.62540368,661.334,980.034,11.3,"3_PwurP_P1","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",28.3789471796416,31.8989622548981
94,"Spectrogram 1",1,1768.726343418,1769.504563518,605.247,1043.447,14.2,"3_PwurP_P2","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",34.9858943374087,33.4478408838838
95,"Spectrogram 1",1,1770.63426508,1771.28628738,609.87,1024.17,14.1,"3_PwurP_P3","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",35.4707163361492,33.2250169941185
96,"Spectrogram 1",1,1772.339585914,1773.138839014,786.238,1096.938,11.19,"3_PwurP_P4","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",20.5016468116951,30.9716470872059
97,"Spectrogram 1",1,1774.361035257,1775.202354357,736.526,1007.426,12.79,"3_PwurP_P5","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",30.7865055045684,30.688054146599
98,"Spectrogram 1",1,1778.227389459,1779.110774359,23.9,255,13.12,"3_PwurS_S1","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",34.6165337319607,43.8437653920795
99,"Spectrogram 1",1,1780.772379459,1781.550599559,47.8,247,12.02,"3_PwurS_S2","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",34.9442590282951,41.3040898571661
100,"Spectrogram 1",1,1783.107039759,1784.095589559,39.8,239,11.8,"3_PwurS_S3","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",35.5028866905531,42.1690691309421
101,"Spectrogram 1",1,1785.652029759,1786.640579659,31.9,247,11.76,"3_PwurS_S4","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",35.9032683618121,42.9127924670461
102,"Spectrogram 1",1,1788.109673559,1789.014091559,31.9,207.2,12.15,"3_PwurS_S5","111","111_S01143_20190812_130005-2",250,"2 (S4A07369)","20190812","1300",32.3410978106428,42.637427336023
1,"Spectrogram 1",1,288.575,288.807349352,0,8000,19.62,"1_Phaser1","112","112_S01143_20190812_140005-1",100,"2 (S4A07369)","20190812","1400",43.557028283541,64.3388304343372
2,"Spectrogram 1",1,291.616664249,293.644440415,0,8000,20.37,"1_Upsweep1","112","112_S01143_20190812_140005-1",100,"2 (S4A07369)","20190812","1400",49.2575195886705,64.3388304343372
3,"Spectrogram 1",1,295.608848576,297.750320689,0,8000,18.85,"1_Downsweep1","112","112_S01143_20190812_140005-1",100,"2 (S4A07369)","20190812","1400",46.3671523443706,64.3388304343372
4,"Spectrogram 1",1,300.636043659,302.706065159,0,8000,20.3,"1_Upsweep2","112","112_S01143_20190812_140005-1",100,"2 (S4A07369)","20190812","1400",47.5388575917303,64.3388304343372
5,"Spectrogram 1",1,304.588874169,306.701141009,0,8000,19.64,"1_Downsweep2","112","112_S01143_20190812_140005-1",100,"2 (S4A07369)","20190812","1400",46.728272914732,64.3388304343372
6,"Spectrogram 1",1,309.594946579,311.686090749,0,8000,21.11,"1_Upsweep3","112","112_S01143_20190812_140005-1",100,"2 (S4A07369)","20190812","1400",45.7462881785052,64.3388304343372
7,"Spectrogram 1",1,313.629376239,315.741643079,0,8000,19.89,"1_Downsweep3","112","112_S01143_20190812_140005-1",100,"2 (S4A07369)","20190812","1400",46.9532047291054,64.3388304343372
8,"Spectrogram 1",1,317.632121899,317.885593919,0,8000,20.82,"1_Phaser2","112","112_S01143_20190812_140005-1",100,"2 (S4A07369)","20190812","1400",46.297266778491,64.3388304343372
9,"Spectrogram 1",1,326.961218779,331.449901599,580,1080.8,21.58,"1_Hfunstart","112","112_S01143_20190812_140005-1",100,"2 (S4A07369)","20190812","1400",51.1751320355946,33.7315385455469
10,"Spectrogram 1",1,342.357931729,343.893338949,143.4,470.1,12.57,"1_Pmor_start","112","112_S01143_20190812_140005-1",100,"2 (S4A07369)","20190812","1400",38.7180182518766,38.036976850702
11,"Spectrogram 1",1,344.918701289,345.949317089,159.3,709.1,13.61,"1_Pmor_P1","112","112_S01143_20190812_140005-1",100,"2 (S4A07369)","20190812","1400",50.415611024092,38.8425044191973
12,"Spectrogram 1",1,331.494519279,338.291279029,580,1526.5,16.55,"1_Hfuntrill","112","112_S01143_20190812_140005-1",100,"2 (S4A07369)","20190812","1400",45.4509630369368,35.7663023968887
13,"Spectrogram 1",1,347.193806709,347.967179809,326.7,756.9,20.95,"1_Pmor_P2","112","112_S01143_20190812_140005-1",100,"2 (S4A07369)","20190812","1400",53.3402936041025,35.4305577191629
14,"Spectrogram 1",1,349.320582729,350.302171669,294.8,669.3,19.68,"1_Pmor_P3","112","112_S01143_20190812_140005-1",100,"2 (S4A07369)","20190812","1400",52.4566770393099,35.5898013729137
15,"Spectrogram 1",1,351.848917869,352.666908649,318.7,693.2,19.6,"1_Pmor_P4","112","112_S01143_20190812_140005-1",100,"2 (S4A07369)","20190812","1400",49.4916078188378,35.1693612139154
16,"Spectrogram 1",1,354.364821669,355.167939889,278.9,605.5,16.78,"1_Pmor_P5","112","112_S01143_20190812_140005-1",100,"2 (S4A07369)","20190812","1400",48.6669918975595,35.4914764282661
17,"Spectrogram 1",1,357.160862879,358.023471339,294.8,701.1,20.6,"1_Pmor_P6","112","112_S01143_20190812_140005-1",100,"2 (S4A07369)","20190812","1400",52.6461627552566,35.7965408692915
18,"Spectrogram 1",1,359.964773909,361.080215879,255,669.3,16.47,"1_Pmor_P7","112","112_S01143_20190812_140005-1",100,"2 (S4A07369)","20190812","1400",47.2774139419379,36.4440587296469
19,"Spectrogram 1",1,363.028521189,364.352178999,159.3,390.4,12.94,"1_Pmor_P8","112","112_S01143_20190812_140005-1",100,"2 (S4A07369)","20190812","1400",41.28542901089,36.6657026654371
20,"Spectrogram 1",1,366.580782179,367.919312549,127.5,398.4,12.21,"1_Pmor_P9","112","112_S01143_20190812_140005-1",100,"2 (S4A07369)","20190812","1400",40.6380636652035,37.8980615624433
21,"Spectrogram 1",1,370.097002369,371.643748569,127.5,398.4,13.26,"1_Pmor_P10","112","112_S01143_20190812_140005-1",100,"2 (S4A07369)","20190812","1400",38.3566402318125,37.8980615624433
22,"Spectrogram 1",1,393.908321659,401.101599259,589.6,1381.6,12.55,"1_Halbstart","112","112_S01143_20190812_140005-1",100,"2 (S4A07369)","20190812","1400",44.0314471033671,35.1692944480175
23,"Spectrogram 1",1,401.269863059,405.939183659,748.9,1593.5,18.64,"1_Halbpeak","112","112_S01143_20190812_140005-1",100,"2 (S4A07369)","20190812","1400",47.3800838315009,34.6639020203194
24,"Spectrogram 1",1,406.326441759,409.334157259,358.5,900.3,12.1,"1_Halbend","112","112_S01143_20190812_140005-1",100,"2 (S4A07369)","20190812","1400",47.6787875524413,35.7335682399023
25,"Spectrogram 1",1,412.04908468,412.89040368,661.334,980.034,15.94,"1_PwurP_P1","112","112_S01143_20190812_140005-1",100,"2 (S4A07369)","20190812","1400",45.7139854616289,31.783217503204
26,"Spectrogram 1",1,413.991343418,414.769563518,605.247,1043.447,23.84,"1_PwurP_P2","112","112_S01143_20190812_140005-1",100,"2 (S4A07369)","20190812","1400",50.9188160592022,33.1441610659973
27,"Spectrogram 1",1,415.89926508,416.55128738,609.87,1024.17,23.78,"1_PwurP_P3","112","112_S01143_20190812_140005-1",100,"2 (S4A07369)","20190812","1400",51.269222801524,32.9365947898252
28,"Spectrogram 1",1,417.604585914,418.403839014,786.238,1096.938,17.51,"1_PwurP_P4","112","112_S01143_20190812_140005-1",100,"2 (S4A07369)","20190812","1400",36.5256373943636,30.8164084680479
29,"Spectrogram 1",1,419.626035257,420.467354357,736.526,1007.426,23.98,"1_PwurP_P5","112","112_S01143_20190812_140005-1",100,"2 (S4A07369)","20190812","1400",46.994189542065,30.7301276443089
30,"Spectrogram 1",1,423.492389459,424.375774359,23.9,255,14.43,"1_PwurS_S1","112","112_S01143_20190812_140005-1",100,"2 (S4A07369)","20190812","1400",47.6275016110576,43.7611401342242
31,"Spectrogram 1",1,426.037379459,426.815599559,47.8,247,13.65,"1_PwurS_S2","112","112_S01143_20190812_140005-1",100,"2 (S4A07369)","20190812","1400",47.9909062860598,41.3914566324308
32,"Spectrogram 1",1,428.372039759,429.360589559,39.8,239,14.91,"1_PwurS_S3","112","112_S01143_20190812_140005-1",100,"2 (S4A07369)","20190812","1400",49.7117598464981,42.191008610839
33,"Spectrogram 1",1,430.917029759,431.905579659,31.9,247,14.3,"1_PwurS_S4","112","112_S01143_20190812_140005-1",100,"2 (S4A07369)","20190812","1400",49.276873199243,42.9931982098512
34,"Spectrogram 1",1,433.374673559,434.279091559,31.9,207.2,13.76,"1_PwurS_S5","112","112_S01143_20190812_140005-1",100,"2 (S4A07369)","20190812","1400",44.5088054828387,42.720182241603
